mode,seed,phase,outer,loss,wall_s
data,1,stall,0,0.01435092550360861,34.9
data,1,stall,1,0.0019321300990456267,34.8
data,1,stall,2,0.0008902489155468327,35.0
data,1,stall,3,0.000532410394045201,35.3
data,1,stall,4,0.0003792390654452375,36.8
data,1,stall,5,0.00030715600749849927,35.4
data,1,stall,6,0.000264041195082818,36.6
data,1,stall,7,0.00023478724603102872,36.7
data,1,stall,8,0.00021168332892224055,37.1
data,1,stall,9,0.00019531410808502108,36.0
data,1,stall,10,0.00018248377445553827,36.0
data,1,stall,11,0.00017127326510062686,37.1
data,1,stall,12,0.00016102348380079795,36.3
data,1,stall,13,0.0001515107813504051,36.3
data,1,stall,14,0.00014179538759345845,36.9
data,1,stall,15,0.00013366379648830506,37.2
data,1,stall,16,0.00012657487341891755,36.7
data,1,stall,17,0.00011964573358328163,36.9
data,1,stall,18,0.00011317852920396614,37.5
data,1,stall,19,0.0001073467591647835,36.9
data,1,stall,20,0.00010242821683723816,36.6
data,1,stall,21,9.750563300644931e-05,36.3
data,1,stall,22,9.28718211763976e-05,37.8
data,1,stall,23,8.866755739810635e-05,36.3
data,1,stall,24,8.447725327105174e-05,37.0
data,1,stall,25,8.059084854068748e-05,36.7
data,1,stall,26,7.710173731224379e-05,36.2
data,1,stall,27,7.346251557918199e-05,37.7
data,1,stall,28,7.020419632896495e-05,37.5
data,1,stall,29,6.692780645115461e-05,37.8
data,1,stall,30,6.394315042817281e-05,36.5
data,1,stall,31,6.13199495532327e-05,37.2
data,1,stall,32,5.8914696055819494e-05,36.5
data,1,stall,33,5.6714983303460926e-05,36.9
data,1,stall,34,5.462260420656091e-05,38.3
data,1,stall,35,5.250540317871969e-05,37.7
data,1,stall,36,5.059972231042765e-05,37.5
data,1,stall,37,4.903772604338978e-05,37.5
data,1,stall,38,4.732435190508733e-05,37.4
data,1,stall,39,4.5627587143355516e-05,37.5
data,1,stall,40,4.3882451780222917e-05,38.7
data,1,stall,41,4.22987395679043e-05,38.3
data,1,stall,42,4.085247279239118e-05,37.8
data,1,stall,43,3.954882504301815e-05,36.8
data,1,stall,44,3.8235067462343074e-05,37.1
data,1,stall,45,3.7027837393512364e-05,36.6
data,1,stall,46,3.5952553387291555e-05,37.2
data,1,stall,47,3.485267877937534e-05,37.5
data,1,stall,48,3.392328489356629e-05,36.4
data,1,stall,49,3.302236828330449e-05,37.3
