mode,seed,phase,outer,loss,wall_s
data,1,stall,0,0.0029933117934820637,13.9
data,1,stall,1,0.0011307644784698725,14.2
data,1,stall,2,0.0006158819744311406,14.2
data,1,stall,3,0.00040683245283223464,14.3
data,1,stall,4,0.00029365760187297736,14.3
data,1,stall,5,0.00022727927230033827,14.3
data,1,stall,6,0.00017972196792876287,14.3
data,1,stall,7,0.00014834036891296317,14.4
data,1,stall,8,0.00012633861905093704,14.4
data,1,stall,9,0.00011053356909838043,14.4
data,1,stall,10,9.79725802378381e-05,14.3
data,1,stall,11,8.831948225050723e-05,14.3
data,1,stall,12,8.051315982413564e-05,14.3
data,1,stall,13,7.381721668117863e-05,14.3
data,1,stall,14,6.814760239538161e-05,14.4
data,1,stall,15,6.31717363298139e-05,14.4
data,1,stall,16,5.907999982781482e-05,14.4
data,1,stall,17,5.5494040568370624e-05,14.4
data,1,stall,18,5.23038951096356e-05,14.5
data,1,stall,19,4.9523986731957325e-05,14.5
data,1,stall,20,4.702326442937118e-05,14.6
data,1,stall,21,4.4868340934844095e-05,14.3
data,1,stall,22,4.2928132003282924e-05,14.5
data,1,stall,23,4.118141258853938e-05,14.5
data,1,stall,24,3.9617724120546304e-05,14.7
data,1,stall,25,3.8137498370717115e-05,14.3
data,1,stall,26,3.678226440579257e-05,14.2
data,1,stall,27,3.552604960906077e-05,14.6
data,1,stall,28,3.42392634071768e-05,14.4
data,1,stall,29,3.307621604598648e-05,14.2
data,1,stall,30,3.190784301368433e-05,14.5
data,1,stall,31,3.0878027719443845e-05,14.4
data,1,stall,32,2.988210874603307e-05,14.4
data,1,stall,33,2.8942157485724858e-05,14.5
data,1,stall,34,2.808143207900566e-05,14.3
data,1,stall,35,2.7309075255508302e-05,14.5
data,1,stall,36,2.6544152104346664e-05,14.4
data,1,stall,37,2.5834214818685606e-05,14.6
data,1,stall,38,2.5096566756102585e-05,14.5
data,1,stall,39,2.4457840014488134e-05,14.5
data,1,stall,40,2.3807454422817766e-05,14.5
data,1,stall,41,2.322466312705181e-05,14.5
data,1,stall,42,2.2673431023196455e-05,14.5
data,1,stall,43,2.2134812935343274e-05,14.5
data,1,stall,44,2.1608694695845697e-05,14.4
data,1,stall,45,2.112350972917419e-05,14.6
data,1,stall,46,2.0703895571368033e-05,14.6
data,1,stall,47,2.0270298362597396e-05,14.5
data,1,stall,48,1.987297793646436e-05,14.6
data,1,stall,49,1.9509721032168957e-05,14.8
data,1,stall,50,1.9148535828508425e-05,14.7
data,1,stall,51,1.8773437734451637e-05,14.7
data,1,stall,52,1.83898400609019e-05,15.6
data,1,stall,53,1.8027537151635145e-05,14.6
data,1,stall,54,1.7661338105562525e-05,14.7
data,1,stall,55,1.7316503517152267e-05,15.0
data,1,stall,56,1.6985814233000946e-05,14.9
data,1,stall,57,1.6653247209459895e-05,14.6
data,1,stall,58,1.6346414326776615e-05,14.5
data,1,stall,59,1.60398913036999e-05,14.6
data,1,stall,60,1.5751148032057443e-05,14.7
data,1,stall,61,1.5481385002619296e-05,15.2
data,1,stall,62,1.5215860681113694e-05,15.0
data,1,stall,63,1.4951955668244296e-05,15.1
data,1,stall,64,1.4707553893218448e-05,14.8
data,1,stall,65,1.4453674650581974e-05,14.6
data,1,stall,66,1.4209345377064524e-05,14.4
data,1,stall,67,1.3972191042802684e-05,14.4
data,1,stall,68,1.373967172200704e-05,14.7
data,1,stall,69,1.3510717307583891e-05,14.6
data,1,stall,70,1.3296078614224188e-05,14.4
data,1,stall,71,1.3089219790638097e-05,14.4
data,1,stall,72,1.2905142230524532e-05,16.0
data,1,stall,73,1.2735635282323084e-05,16.4
data,1,stall,74,1.2566011893889632e-05,15.2
data,1,stall,75,1.2392606665224703e-05,14.7
data,1,stall,76,1.2227242041680111e-05,14.7
data,1,stall,77,1.2061389152887812e-05,14.4
data,1,stall,78,1.1902367467014776e-05,14.6
data,1,stall,79,1.1746625724737377e-05,14.4
data,1,stall,80,1.1599692852826171e-05,14.5
data,1,stall,81,1.145500173767122e-05,14.7
data,1,stall,82,1.1300895670602429e-05,15.0
data,1,stall,83,1.1153789208854016e-05,14.6
data,1,stall,84,1.1021272221976946e-05,15.0
data,1,stall,85,1.0891955833210358e-05,14.6
data,1,stall,86,1.0771523192870491e-05,14.8
data,1,stall,87,1.0648291428914663e-05,14.5
data,1,stall,88,1.0523629512858796e-05,14.5
data,1,stall,89,1.0405999564921084e-05,14.4
data,1,stall,90,1.0285329129041372e-05,14.6
data,1,stall,91,1.0167713188027252e-05,14.6
data,1,stall,92,1.0057963620990477e-05,14.6
data,1,stall,93,9.948886104502668e-06,14.3
data,1,stall,94,9.843632870710653e-06,14.8
data,1,stall,95,9.742570279613918e-06,14.7
data,1,stall,96,9.646276473878092e-06,14.7
data,1,stall,97,9.548293114722668e-06,14.7
data,1,stall,98,9.451823634889227e-06,15.1
data,1,stall,99,9.358886750546988e-06,16.1
data,1,stall,100,9.262806239297162e-06,15.0
data,1,stall,101,9.17175566438166e-06,15.6
data,1,stall,102,9.078217889995685e-06,15.0
data,1,stall,103,8.986647072774541e-06,14.9
data,1,stall,104,8.897302250810515e-06,15.0
data,1,stall,105,8.809017095065845e-06,15.3
data,1,stall,106,8.72679949312159e-06,15.2
data,1,stall,107,8.649767734089206e-06,15.1
data,1,confirm,108,8.607730160119404e-06,16.6
data,1,confirm,109,8.569624457794504e-06,17.4
data,1,confirm,110,8.569243944782049e-06,9.4
data,1,confirm,111,8.568993904746479e-06,9.4
