mode,seed,phase,outer,loss,wall_s
physics,0,stall,0,7.785228229445152e-06,8.6
physics,0,stall,1,2.2696776643517744e-06,9.3
physics,0,stall,2,1.3840618193804416e-06,9.4
physics,0,stall,3,1.0316735856348453e-06,9.4
physics,0,stall,4,8.423372741724655e-07,9.7
physics,0,stall,5,7.25139107893798e-07,9.7
physics,0,stall,6,6.385367673467296e-07,9.8
physics,0,stall,7,5.786535502262856e-07,10.0
physics,0,stall,8,5.353832441062398e-07,10.1
physics,0,stall,9,5.187928795564531e-07,10.8
physics,0,stall,10,5.17583371715192e-07,10.6
physics,0,stall,11,5.167401983653572e-07,10.6
physics,0,stall,12,5.160503630516534e-07,10.6
physics,0,stall,13,5.154501350914959e-07,10.6
physics,0,stall,14,5.149108652483423e-07,10.6
physics,0,stall,15,5.144166911739729e-07,10.6
physics,0,stall,16,5.139577247000526e-07,10.6
physics,0,confirm,17,5.138140823220853e-07,8.9
physics,0,confirm,18,5.136856560498335e-07,8.9
