mode,seed,phase,outer,loss,wall_s
physics,0,stall,0,5.560947375184824e-06,8.7
physics,0,stall,1,1.5215872645986157e-06,9.2
physics,0,stall,2,8.493846027614671e-07,9.4
physics,0,stall,3,5.587083651322253e-07,9.5
physics,0,stall,4,3.9217837775447416e-07,9.5
physics,0,stall,5,3.124397954023011e-07,9.6
physics,0,stall,6,2.587262358210268e-07,10.2
physics,0,stall,7,2.2100932154566102e-07,10.3
physics,0,stall,8,2.128578655838396e-07,11.0
physics,0,stall,9,2.1186711218356743e-07,11.0
physics,0,stall,10,2.1114376101642567e-07,11.0
physics,0,stall,11,2.1057198288444372e-07,10.8
physics,0,stall,12,2.1008759482724438e-07,10.7
physics,0,stall,13,2.096740108435093e-07,10.6
physics,0,stall,14,2.0930979758697532e-07,10.4
physics,0,stall,15,2.0898620996792563e-07,10.3
physics,0,stall,16,2.086971009398204e-07,10.2
physics,0,stall,17,2.084362221227188e-07,10.1
physics,0,stall,18,2.0819800664872672e-07,10.1
physics,0,stall,19,2.0798078750409772e-07,9.9
physics,0,stall,20,2.0777890185943307e-07,9.9
physics,0,stall,21,2.075927843270659e-07,9.8
physics,0,confirm,22,2.0754973318436375e-07,9.0
physics,0,confirm,23,2.0750871630677094e-07,8.9
